IZ_MMS	NZ_MMS	OCLC	TAG	FIELD
990230765770306576	9910587370506561	58448305	500  	$a Includes index. $5 FPeU $5 FTS $5 FOFT $5 FJUNF $5 FBoU $5 FTaSU $5 FMFIU $5 FU $5 FFmFGC
990230765770306576	9910587370506561	58448305	5050 	$a Understanding the horse -- Understanding foundation training -- Ultimate foundation training -- It's never, ever the horse's fault. $5 FPeU $5 FTS $5 FOFT $5 FJUNF $5 FBoU $5 FTaSU $5 FMFIU $5 FU $5 FFmFGC
990230765770306576	9910587370506561	58448305	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2005. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FPeU $5 FTS $5 FOFT $5 FJUNF $5 FBoU $5 FTaSU $5 FMFIU $5 FU $5 FFmFGC
990230774990306576	9910587304006561	58532383	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2005. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FPeU $5 FTS $5 FOFT $5 FJUNF $5 FBoU $5 FTaSU $5 FMFIU $5 FU $5 FFmFGC
990230775310306576	9910587304506561	58532478	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2005. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FPeU $5 FTS $5 FOFT $5 FJUNF $5 FBoU $5 FTaSU $5 FMFIU $5 FU $5 FFmFGC
990230789080306576	9910587312406561	58548466	500  	$a Title from ebook title screen (viewed on Mar. 21, 2005). $5 FPeU $5 FTS $5 FOFT $5 FTaSU $5 FMFIU $5 FU
990230789080306576	9910587312406561	58548466	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2005. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FPeU $5 FTS $5 FOFT $5 FTaSU $5 FMFIU $5 FU
990257701270306576	9910364574806561	17783249	500  	$a Reproduction of original from Harvard Law School Library. $5 FU $5 FTaSU
990257701270306576	9910364574806561	17783249	533  	$a Electronic reproduction. $b Farmington Hills, Mich. : $c Thomson Gale, $d 2004. $n Available via the World Wide Web. $n Access limited by licensing agreements. $7 s2004 miunns $5 FU $5 FTaSU
990257701270306576	9910364574806561	17783249	533  	$a Microfiche. $b Woodbridge, Conn. : $c Research Publications, $d [1987?] $e 4 microfiches. $f (19th-century legal treatises ; no. 24758-24761) $7 s1987 ctun b $5 FMFIU
990257701270306576	9910364574806561	17783249	926  	$a DO NOT OFFLOAD $5 FU $9 LOCAL
990257701600306576	9910421861806561	26238543	500  	$a Reproduction of original from Harvard Law School Library. $5 FU $5 FTaSU
990257701600306576	9910421861806561	26238543	533  	$a Electronic reproduction. $b Farmington Hills, Mich. : $c Thomson Gale, $d 2004. $n Available via the World Wide Web. $n Access limited by licensing agreements. $7 s2004 miunns $5 FU $5 FTaSU
990257701600306576	9910421861806561	26238543	533  	$a Microfiche. $b Woodbridge, Conn. : $c Research Publications, $d 1990. $e 2 microfiches. $f (19th-century legal treatises ; no. 53947-53948). $7 s1990 ctun b $5 FMFIU
990257701600306576	9910421861806561	26238543	926  	$a DO NOT OFFLOAD $5 FU $9 LOCAL
990257707830306576	9910421814506561	19261140	500  	$a Reproduction of original from Harvard Law School Library. $5 FU $5 FTaSU
990257707830306576	9910421814506561	19261140	500  	$a Caption title: American letters of Mr. Lascelles Carr, to the Western mail, of Cardiff, Wales, April and May, 1893. $5 FMFIU $5 FU $5 FTaSU
990257707830306576	9910421814506561	19261140	500  	$a Title from cover. $5 FMFIU $5 FU $5 FTaSU
990257707830306576	9910421814506561	19261140	533  	$a Electronic reproduction. $b Farmington Hills, Mich. : $c Thomson Gale, $d 2004. $n Available via the World Wide Web. $n Access limited by licensing agreements. $7 s2004 miunns $5 FU $5 FTaSU
990257707830306576	9910421814506561	19261140	533  	$a Microfiche. $b Woodbridge, Conn. : $c Research Publications, $d [1988?] $e 1 microfiches. $f (19th-century legal treatises ; no. 31801) $7 s1988 ctun b $5 FMFIU
990257707830306576	9910421814506561	19261140	926  	$a DO NOT OFFLOAD $5 FU $9 LOCAL
990257717390306576	9910364576606561	13014092	500  	$a Read by request before the society of the alumni, the law faculty and undergraduates of the department, in the chapel of the university, October 10, 1882. $5 FMFIU $5 FU $5 FTaSU
990257717390306576	9910364576606561	13014092	500  	$a Reproduction of original from Harvard Law School Library. $5 FU $5 FTaSU
990257717390306576	9910364576606561	13014092	533  	$a Microfiche. $b Woodbridge, Conn. : $c Research Publications, $d c1985. $e 1 microfiche. $f (19th-century legal treatises ; no. 5204) $7 s1985 ctun b $5 FMFIU
990257717390306576	9910364576606561	13014092	533  	$a Electronic reproduction. $b Farmington Hills, Mich. : $c Thomson Gale, $d 2004. $n Available via the World Wide Web. $n Access limited by licensing agreements. $7 s2004 miunns $5 FU $5 FTaSU
990257717390306576	9910364576606561	13014092	926  	$a DO NOT OFFLOAD $5 FU $9 LOCAL
990257726700306576	9910089531306561	12631022	500  	$a Reproduction of original from Harvard Law School Library. $5 FU $5 FTaSU
990257726700306576	9910089531306561	12631022	500  	$a Reprinted from: Report of the transactions of the Association. $5 FMFIU $5 FU $5 FTaSU
990257726700306576	9910089531306561	12631022	500  	$a Address delivered at the thirteenth Annual Meeting. $5 FMFIU $5 FU $5 FTaSU
990257726700306576	9910089531306561	12631022	500  	$a At head of title: The American Bar Association. $5 FMFIU $5 FU $5 FTaSU
990257726700306576	9910089531306561	12631022	533  	$a Microfiche. $b Woodbridge, Conn. : $c Research Publications, $d c1984. $e 1 microfiche. $f (19th-century legal treatises ; no. 2486) $7 s1984 ctun b $5 FMFIU
990257726700306576	9910089531306561	12631022	533  	$a Electronic reproduction. $b Farmington Hills, Mich. : $c Thomson Gale, $d 2004. $n Available via the World Wide Web. $n Access limited by licensing agreements. $7 s2004 miunns $5 FU $5 FTaSU
990257726700306576	9910089531306561	12631022	926  	$a DO NOT OFFLOAD $5 FU $9 LOCAL
990257728660306576	9910089543006561	32220812	500  	$a Reproduction of original from Yale Law School Library. $5 FU $5 FTaSU
990257728660306576	9910089543006561	32220812	500  	$a Signed on p. 13: David Dudley Field, New York, February 18, 1884. $5 FMFIU $5 FU $5 FTaSU
990257728660306576	9910089543006561	32220812	500  	$a Caption title. $5 FMFIU $5 FU $5 FTaSU
990257728660306576	9910089543006561	32220812	533  	$a Electronic reproduction. $b Farmington Hills, Mich. : $c Thomson Gale, $d 2004. $n Available via the World Wide Web. $n Access limited by licensing agreements. $7 s2004 miunns $5 FU $5 FTaSU
990257728660306576	9910089543006561	32220812	533  	$a Microfiche. $b Woodbridge, Conn. : $c Research Publications, $d 1993. $e 1 microfiche. $f (19th-century legal treatises ; no. 74541) $7 s1993 ctun b $5 FMFIU
990257728660306576	9910089543006561	32220812	926  	$a DO NOT OFFLOAD $5 FU $9 LOCAL
990257732370306576	9910089558906561	25127975	500  	$a Includes index. $5 FMFIU $5 FU $5 FTaSU
990257732370306576	9910089558906561	25127975	500  	$a Reproduction of original from Harvard Law School Library. $5 FU $5 FTaSU
990257732370306576	9910089558906561	25127975	533  	$a Electronic reproduction. $b Farmington Hills, Mich. : $c Thomson Gale, $d 2004. $n Available via the World Wide Web. $n Access limited by licensing agreements. $7 s2004 miunns $5 FU $5 FTaSU
990257732370306576	9910089558906561	25127975	533  	$a Microfiche. $b Woodbridge, Conn. : $c Research Publications, $d 1990. $e 3 microfiches. $f (19th-century legal treatises ; no. 52225-52227) $7 s1990 ctun b $5 FMFIU
990257732370306576	9910089558906561	25127975	926  	$a DO NOT OFFLOAD $5 FU $9 LOCAL
990257735840306576	9910089525106561	22883945	500  	$a Reproduction of original from Harvard Law School Library. $5 FU $5 FTaSU
990257735840306576	9910089525106561	22883945	500  	$a Includes index. $5 FMFIU $5 FU $5 FTaSU
990257735840306576	9910089525106561	22883945	533  	$a Electronic reproduction. $b Farmington Hills, Mich. : $c Thomson Gale, $d 2004. $n Available via the World Wide Web. $n Access limited by licensing agreements. $7 s2004 miunns $5 FU $5 FTaSU
990257735840306576	9910089525106561	22883945	533  	$a Microfiche. $b Woodbridge, Conn. : $c Research Publications, $d 1989. $e 11 microfiches. $f (19th-century legal treatises ; no. 42750-42760) $7 s1989 ctun b $5 FMFIU
990257735840306576	9910089525106561	22883945	926  	$a DO NOT OFFLOAD $5 FU $9 LOCAL
990257741500306576	9910089523006561	18672026	500  	$a Reproduction of original from Harvard Law School Library. $5 FU $5 FTaSU
990257741500306576	9910089523006561	18672026	533  	$a Electronic reproduction. $b Farmington Hills, Mich. : $c Thomson Gale, $d 2004. $n Available via the World Wide Web. $n Access limited by licensing agreements. $7 s2004 miunns $5 FU $5 FTaSU
990257741500306576	9910089523006561	18672026	533  	$a Microfiche. $b Woodbridge, Conn. : $c Research Publications, $d [1988?] $e 3 microfiches. $f (19th-century legal treatises ; no. 30290-30292) $7 s1988 ctun b $5 FMFIU
990257741500306576	9910089523006561	18672026	926  	$a DO NOT OFFLOAD $5 FU $9 LOCAL
990257747870306576	9910089593606561	17372869	500  	$a Includes index. $5 FMFIU $5 FU $5 FTaSU
990257747870306576	9910089593606561	17372869	500  	$a Reproduction of original from Harvard Law School Library. $5 FU $5 FTaSU
990257747870306576	9910089593606561	17372869	533  	$a Microfiche. $b Woodbridge, Conn. : $c Research Publications, $d [1987?] $e 9 microfiches. $f (19th-century legal treatises ; no. 22121-22129) $7 s1987 ctun b $5 FMFIU
990257747870306576	9910089593606561	17372869	533  	$a Electronic reproduction. $b Farmington Hills, Mich. : $c Thomson Gale, $d 2004. $n Available via the World Wide Web. $n Access limited by licensing agreements. $7 s2004 miunns $5 FU $5 FTaSU
990257747870306576	9910089593606561	17372869	926  	$a DO NOT OFFLOAD $5 FU $9 LOCAL
990288651660306576	9910894942506561	721890494	926  	$a DO NOT OFFLOAD $5 FOFT $9 LOCAL
990288655210306576	9910894927306561	721885908	926  	$a DO NOT OFFLOAD $5 FOFT $9 LOCAL
990288661470306576	9910859083206561	721885200	4901 	$a Agriculture, échanges et environnement, $x 1990-1216. $5 FBoU
990288661470306576	9910859083206561	721885200	5050 	$a Principales conclusions -- Introduction -- Aspects économiques et structurels du secteur des grandes cultures -- Effets environnementaux liés à la production -- Mesures agricoles exerçant une influence sur le secteur des grandes cultures -- Mesures des pouvoirs publics relatives aux problèmes d'environnement dans le secteur des grandes cultures -- Incidences environnementales de la libéralisation des échanges agricoles multilatéraux sur les grandes cultures -- Analyse des effets commerciaux des paiements agro-environnementaux et des réglementations sur le secteur des grandes cultures. $5 FBoU
990288665260306576	9910859133306561	704447195	4901 	$a OECD Series on Testing and Assessment, $x 2077-7876 ; $v no.25 $5 FBoU
990296150580306576	9910050518506561	767525156	4901 	$a Complementary medicine $5 FBoU
990296150580306576	9910050518506561	767525156	4900 	$a Thieme ElectronicBook Library $5 FBoU
990296150580306576	9910050518506561	767525156	500  	$a Made available through: Thieme ElectronicBook Library. $5 FBoU
990296150580306576	9910050518506561	767525156	500  	$a Made available through: Thieme ElectronicBook Library. $5 FBoU
990296150580306576	9910050518506561	767525156	5050 	$a History / Marnae C. Ergil -- Fundamental theory of Chinese medicine / Kevin V. Ergil -- Diagnosis in Chinese medicine / Kevin V. Ergil -- Acupuncture / Marnae C. Ergil -- Tui na / Michael McCarthy and Kevin V. Ergil -- Traditional Chinese pharmacotherapy / Simon Becker -- Chinese dietetic / Mary Garvey -- Qi gong / Anne Reinard and Yves Réquéna -- Tai ji quan / Douglas Wile -- Acupuncture research : an overview / Stephen Birch. $5 FBoU
990296150580306576	9910050518506561	767525156	506  	$a Access restricted by licensing agreements. $5 FBoU
990296150580306576	9910050518506561	767525156	516  	$a Electronic book available in pdf format. $5 FBoU
990296150580306576	9910050518506561	767525156	530  	$a Also available in print. $5 FBoU
990296150580306576	9910050518506561	767525156	538  	$a System requirements: World Wide Web browser, internet. $5 FBoU
990296150580306576	9910050518506561	767525156	538  	$a Mode of access: World Wide Web. $5 FBoU
990214388020306576	9910560308706561	47009367	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990214388020306576	9910560308706561	47009367	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=55095 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214390010306576	9910560331406561	47009390	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990214390010306576	9910560331406561	47009390	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=54751 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214391520306576	9910554616306561	42855310	4901 	$a SUNY series in postmodern culture $5 FPeU
990214391520306576	9910554616306561	42855310	500  	$a Description based on print version record. $5 FPeU
990214391520306576	9910554616306561	42855310	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 1999. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214391520306576	9910554616306561	42855310	8564 	$x Bibliographic record display $u http://www.netlibrary.com/urlapi.asp?action=summary&v=1&bookid=5500 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214393280306576	9910045465906561	47009417	500  	$a Includes index. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990214393280306576	9910045465906561	47009417	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990214393280306576	9910045465906561	47009417	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=53826 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214394700306576	9910554633506561	42855317	4901 	$a SUNY series in Latin American and Iberian thought and culture $5 FPeU
990214394700306576	9910554633506561	42855317	500  	$a Description based on print version record. $5 FPeU
990214394700306576	9910554633506561	42855317	5050 	$a Altarpiece of Yumbel / Isidora Aguirre -- Yankee / Sabina Berman -- The great USkranian circus / Myrna Casas -- Evening walk / Teresa Marichal Lugo -- Dial-a-mom / Diana Raznovich -- Waiting for the Italian / Mariela Romero -- Seven times Eve / Beatriz Seibel -- A woman, two men, and a gunshot / Maruxa Vilalta. $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214394700306576	9910554633506561	42855317	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 1999. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214395150306576	9910560352106561	47009428	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990214395150306576	9910560352106561	47009428	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=52716 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214397130306576	9910554609806561	42855321	4901 	$a Teacher empowerment and school reform $5 FPeU
990214397130306576	9910554609806561	42855321	500  	$a Description based on print version record. $5 FPeU
990214397130306576	9910554609806561	42855321	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 1999. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214399560306576	9910400267906561	42855326	4901 	$a SUNY series in classical studies $5 FPeU
990214399560306576	9910400267906561	42855326	500  	$a Description based on print version record. $5 FPeU
990214399560306576	9910400267906561	42855326	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 1999. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214408020306576	9910560335606561	47009485	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990214408020306576	9910560335606561	47009485	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=39810 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214411550306576	9910554612806561	42855353	4901 	$a SUNY series in religious studies $5 FPeU
990214411550306576	9910554612806561	42855353	500  	$a Description based on print version record. $5 FPeU
990214411550306576	9910554612806561	42855353	50500	$t Toward an indigenous Indian environmentalism / $r Christopher Key Chapple -- $t Ecological implications of karma theory / $r Harold Coward -- $t Attitudes to nature in the early Upaniṣads / $r Arvind Sharma -- $t Dualism of nondualism : Advaita Vedānta and the irrelevance of nature / $r Lance E. Nelson -- $t Sacred immanence : reflections of ecofeminism in Hindu Tantra / $r Rita DasGupta Sherma -- $t Models and images for a Vaiṣṇava environmental theology : the potential contribution of Śrīvaiṣṇavism / $r Patricia Y. Mumme -- $t Sin and rain : moral ecology in rural north India / $r Ann Grodzins Gold -- $t On the ethics and aesthetics of recycling in India / $r Frank J. Korom -- $t Learning the story of the land : reflections on the liberating power of geography and pilgrimage in the Hindu tradition / $r David Kinsley -- $t Theology and ecology at the birthplace of Kṛṣṇa / $r Bruce M. Sullivan -- $t Earth as goddess Bhū Devī : toward a theory of embedded ecologies in folk Hinduism / $r Vijaya Rettakudi Nagarajan -- $t Idioms of degeneracy : assessing Gaṅga's purity and pollution / $r Kelly D. Alley. $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214411550306576	9910554612806561	42855353	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 1999. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214411550306576	9910554612806561	42855353	8564 	$x Bibliographic record display $u http://www.netlibrary.com/urlapi.asp?action=summary&v=1&bookid=5558 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214412720306576	9910400298706561	42855355	4901 	$a SUNY series in the anthropology of work $5 FPeU
990214412720306576	9910400298706561	42855355	500  	$a Description based on print version record. $5 FPeU
990214412720306576	9910400298706561	42855355	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 1999. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214412720306576	9910400298706561	42855355	8564 	$x Bibliographic record display $u http://www.netlibrary.com/urlapi.asp?action=summary&v=1&bookid=7344 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214414030306576	9910045468806561	47009517	500  	$a Aronson, a social psychologist, offers concise, practical, and easy-to-apply strategies for creating a more supportive, stimulating, and compassionate environment in our schools. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990214414030306576	9910045468806561	47009517	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990214414030306576	9910045468806561	47009517	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=53895 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214415920306576	9910554656206561	42855360	500  	$a Description based on print version record. $5 FPeU
990214415920306576	9910554656206561	42855360	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 1999. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214415920306576	9910554656206561	42855360	8564 	$x Bibliographic record display $u http://www.netlibrary.com/urlapi.asp?action=summary&v=1&bookid=6296 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214416540306576	9910560328306561	47009526	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $n This NetLibrary eBook does not include data from the CD-ROM that was part of the original hardcopy book. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990214416540306576	9910560328306561	47009526	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=50803 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214421410306576	9910400293906561	42855375	500  	$a Description based on print version record. $5 FPeU
990214421410306576	9910400293906561	42855375	500  	$a Includes index. $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214421410306576	9910400293906561	42855375	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 1999. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214421410306576	9910400293906561	42855375	8564 	$x Bibliographic record display $u http://www.netlibrary.com/urlapi.asp?action=summary&v=1&bookid=5907 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214422210306576	9910554633806561	42855377	4901 	$a SUNY series, cultural studies in cinema/video $5 FPeU
990214422210306576	9910554633806561	42855377	500  	$a Description based on print version record. $5 FPeU
990214422210306576	9910554633806561	42855377	50500	$t Al Cine de las Mexicanas / $r Diane Sippl -- $t Cuban cinema / $r Catherine Benamou -- $t Making history / $r Patricia Mellencamp -- $t Reclaiming images of women in films from Africa and the black diaspora / $r N. Frank Ukadike -- $t In the shadow of race / $r Elena Feder -- $t Seen of the crime / $r Karen Schwartzman -- $t Beyond the glow of the red lantern; or, what does it mean to talk about women's cinema in China? / $r Hu Ying -- $t Can the Subaltern weep? / $r Sumita S. Chakravarty -- $t Sacando los trapos al sol (airing dirty laundry) in Lourdes Portillo's melodocumystery, The devil never sleeps / $r Rosa Linda Fregoso -- $t María Luisa Bemberg's Miss Mary / $r Julianne Burton-Carvajal $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214422210306576	9910554633806561	42855377	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 1999. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990214422210306576	9910554633806561	42855377	8564 	$x Bibliographic record display $u http://www.netlibrary.com/urlapi.asp?action=summary&v=1&bookid=5585 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214422840306576	9910045493406561	47009565	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990214422840306576	9910045493406561	47009565	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=47538 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214688180306576	9910043023006561	47011451	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990214688180306576	9910043023006561	47011451	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=44117 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990214688710306576	9910002732506561	47011452	4901 	$a Methods in molecular medicine ; $v 36 $5 FU $5 FOFT
990214688710306576	9910002732506561	47011452	500  	$a Assay of endotoxin by limulus amebocyte lysate / P.A. Ketchum and T.J. Novitsky-Preparation of endotoxin from pathogenic gram-negative bacteria / A. Shnyra, M. Luchi and D.C. Morrison-Assay of anti-endotoxin antibodies / L. Brade-Isolation of the bactericidal/permeability-increasing protein from polymorphonuclear leukocytes by reversible binding to target bacteria / J. Weiss-Purification of lipopolysaccharide binding protein / D. Heumann-Purification of streptococcal pyrogenic exotoxin a / M. Roggiani and P.M. Schlievert-Assay for superantigens / S. Sriskandan-Bioassay for tumor necrosis factors-alpha and beta / T.J. Evans-Assay of soluble tumor necrosis factor receptors / M.G. Bouma and W.A. Buurman-Whole-blood assays for cytokine production / D.G. Remick, D.E. Newcomb and J.S. Friedland-Nitric oxide synthase inhibitors / D.K. Siriwardena, H. Tagori and C. Thiemermann-In situ detection of nitric oxide / T. Malinski-Immunochemical detection of nitric oxide synthase in human tissue / L.D. Buttery and J.M. Polak-Anti-nitrotyrosine antibodies for immunohistochemistry / L. Viera, Y.Z. Ye and J.S. Beckman-Detection of peroxynitrite in biological fluids / S. Malcolm ... [et al.]-Myocardial cells in culture to study effects of cytokines / K.A. Krown and R.A. Sabbadini-Culture of primary human bronchial epithelial cells / J. Picot-Primary culture of human proximal renal tubular epithelial cells / P.A. Glynne. $5 FU
